,Value,diff,mean diff
2021-06-30 16:18:00+00:00,1.156,-0.00020000000000000757,-8.05555555555553e-05
2021-06-30 16:28:00+00:00,1.1520000000000001,-0.0002666666666666521,-6.66666666666661e-05
2021-06-30 16:38:00+00:00,1.153,6.666666666665932e-05,-7.222222222222166e-05
2021-06-30 16:48:00+00:00,1.153,0.0,-6.944444444444419e-05
2021-06-30 16:58:00+00:00,1.1520000000000001,-6.666666666665932e-05,-8.333333333333277e-05
2021-06-30 17:08:00+00:00,1.149,-0.00020000000000000757,-8.611111111111086e-05
2021-06-30 17:18:00+00:00,1.149,0.0,-8.888888888888834e-05
2021-06-30 17:28:00+00:00,1.1460000000000001,-0.00019999999999999277,-8.333333333333338e-05
2021-06-30 17:38:00+00:00,1.1420000000000001,-0.0002666666666666669,-8.611111111111086e-05
2021-06-30 17:48:00+00:00,1.143,6.666666666665932e-05,-8.611111111111086e-05
2021-06-30 17:58:00+00:00,1.1420000000000001,-6.666666666665932e-05,-9.722222222222197e-05
2021-06-30 18:08:00+00:00,1.1400000000000001,-0.00013333333333333345,-9.722222222222197e-05
2021-06-30 18:18:00+00:00,1.1440000000000001,0.0002666666666666669,-8.888888888888895e-05
2021-06-30 18:28:00+00:00,1.1420000000000001,-0.00013333333333333345,-9.166666666666642e-05
2021-06-30 18:38:00+00:00,1.1420000000000001,0.0,-8.055555555555592e-05
2021-06-30 18:48:00+00:00,1.1380000000000001,-0.0002666666666666669,-7.499999999999975e-05
2021-06-30 18:58:00+00:00,1.1360000000000001,-0.00013333333333333345,-8.05555555555553e-05
2021-06-30 19:08:00+00:00,1.1340000000000001,-0.00013333333333333345,-9.444444444444451e-05
2021-06-30 19:18:00+00:00,1.135,6.666666666665932e-05,-9.166666666666642e-05
2021-06-30 19:28:00+00:00,1.1340000000000001,-6.666666666665932e-05,-0.00010000000000000006
2021-06-30 19:38:00+00:00,1.1320000000000001,-0.00013333333333333345,-8.611111111111147e-05
2021-06-30 19:48:00+00:00,1.127,-0.000333333333333341,-8.333333333333338e-05
2021-06-30 19:58:00+00:00,1.124,-0.00019999999999999277,-8.333333333333338e-05
2021-06-30 20:08:00+00:00,1.127,0.00019999999999999277,-9.72222222222226e-05
2021-06-30 20:18:00+00:00,1.123,-0.0002666666666666669,-9.72222222222226e-05
2021-06-30 20:28:00+00:00,1.123,0.0,-0.00011111111111111118
2021-06-30 20:38:00+00:00,1.1260000000000001,0.00020000000000000757,-0.00010833333333333371
2021-06-30 20:48:00+00:00,1.124,-0.00013333333333333345,-0.00011111111111111118
2021-06-30 20:58:00+00:00,1.118,-0.00040000000000000034,-9.72222222222226e-05
2021-06-30 21:08:00+00:00,1.116,-0.00013333333333333345,-9.72222222222226e-05
2021-06-30 21:18:00+00:00,1.113,-0.00020000000000000757,-9.444444444444451e-05
2021-06-30 21:28:00+00:00,1.115,0.00013333333333333345,-0.0001083333333333331
2021-06-30 21:38:00+00:00,1.112,-0.00019999999999999277,-0.00010833333333333371
2021-06-30 21:48:00+00:00,1.113,6.666666666665932e-05,-0.00010555555555555562
2021-06-30 21:58:00+00:00,1.107,-0.00040000000000000034,-0.00010000000000000006
2021-06-30 22:08:00+00:00,1.105,-0.00013333333333333345,-9.444444444444451e-05
2021-06-30 22:18:00+00:00,1.104,-6.666666666665932e-05,-0.00010555555555555562
2021-06-30 22:28:00+00:00,1.103,-6.666666666667412e-05,-9.444444444444451e-05
2021-06-30 22:38:00+00:00,1.102,-6.666666666665932e-05,-0.00010000000000000006
2021-06-30 22:48:00+00:00,1.103,6.666666666665932e-05,-0.00010555555555555562
2021-06-30 22:58:00+00:00,1.101,-0.00013333333333333345,-0.00011111111111111118
2021-06-30 23:08:00+00:00,1.1,-6.666666666665932e-05,-9.444444444444451e-05
2021-06-30 23:18:00+00:00,1.096,-0.0002666666666666669,-9.444444444444451e-05
2021-06-30 23:28:00+00:00,1.095,-6.666666666667412e-05,-8.333333333333338e-05
2021-06-30 23:38:00+00:00,1.094,-6.666666666665932e-05,-9.444444444444451e-05
2021-06-30 23:48:00+00:00,1.091,-0.00020000000000000757,-8.888888888888895e-05
2021-06-30 23:58:00+00:00,1.09,-6.666666666665932e-05,-9.166666666666642e-05
2021-07-01 00:08:00+00:00,1.089,-6.666666666667412e-05,-8.05555555555553e-05
2021-07-01 00:18:00+00:00,1.089,0.0,-8.05555555555553e-05
2021-07-01 00:28:00+00:00,1.087,-0.00013333333333333345,-7.777777777777784e-05
2021-07-01 00:38:00+00:00,1.088,6.666666666667412e-05,-7.499999999999975e-05
2021-07-01 00:48:00+00:00,1.084,-0.0002666666666666669,-8.055555555555592e-05
2021-07-01 00:58:00+00:00,1.084,0.0,-8.333333333333338e-05
2021-07-01 01:08:00+00:00,1.082,-0.00013333333333333345,-8.333333333333338e-05
2021-07-01 01:18:00+00:00,1.083,6.666666666665932e-05,-8.333333333333338e-05
2021-07-01 01:28:00+00:00,1.081,-0.00013333333333333345,-7.777777777777784e-05
2021-07-01 01:38:00+00:00,1.08,-6.666666666665932e-05,-8.05555555555553e-05
2021-07-01 01:48:00+00:00,1.08,0.0,-7.777777777777784e-05
2021-07-01 01:58:00+00:00,1.078,-0.00013333333333333345,-8.05555555555553e-05
2021-07-01 02:08:00+00:00,1.076,-0.00013333333333333345,-6.94444444444448e-05
2021-07-01 02:18:00+00:00,1.076,0.0,-7.222222222222227e-05
2021-07-01 02:28:00+00:00,1.076,0.0,-6.944444444444419e-05
2021-07-01 02:38:00+00:00,1.073,-0.00020000000000000757,-7.499999999999975e-05
2021-07-01 02:48:00+00:00,1.073,0.0,-7.222222222222227e-05
2021-07-01 02:58:00+00:00,1.071,-0.00013333333333333345,-7.500000000000036e-05
2021-07-01 03:08:00+00:00,1.07,-6.666666666665932e-05,-7.500000000000036e-05
2021-07-01 03:18:00+00:00,1.068,-0.00013333333333333345,-7.777777777777784e-05
