,Value,diff,mean diff
2020-11-28 14:54:00+00:00,0.733,0.00020000000000000017,-4.166666666666668e-05
2020-11-28 15:04:00+00:00,0.731,-0.00013333333333333345,-4.444444444444445e-05
2020-11-28 15:14:00+00:00,0.723,-0.0005333333333333338,-5.833333333333335e-05
2020-11-28 15:24:00+00:00,0.723,0.0,-4.1666666666666665e-05
2020-11-28 15:34:00+00:00,0.734,0.000733333333333334,-1.9444444444444425e-05
2020-11-28 15:44:00+00:00,0.733,-6.666666666666672e-05,-4.722222222222223e-05
2020-11-28 15:54:00+00:00,0.729,-0.0002666666666666669,-4.4444444444444447e-05
2020-11-28 16:04:00+00:00,0.733,0.0002666666666666669,-6.388888888888891e-05
2020-11-28 16:14:00+00:00,0.733,0.0,-4.1666666666666665e-05
2020-11-28 16:24:00+00:00,0.73,-0.00020000000000000017,-6.111111111111112e-05
2020-11-28 16:34:00+00:00,0.734,0.0002666666666666669,-2.4999999999999974e-05
2020-11-28 16:44:00+00:00,0.732,-0.00013333333333333345,-2.7777777777777755e-05
2020-11-28 17:04:00+00:00,0.731,-0.00013333333333333345,-1.388888888888885e-05
2020-11-28 17:44:00+00:00,0.732,0.00020000000000000017,-5.555555555555508e-06
2020-11-28 17:54:00+00:00,0.725,-0.0004666666666666671,-5.555555555555508e-06
2020-11-28 18:44:00+00:00,0.734,0.0002666666666666669,-1.388888888888885e-05
2020-11-28 18:54:00+00:00,0.728,-0.00040000000000000034,-8.33333333333329e-06
2020-11-28 19:04:00+00:00,0.733,0.00033333333333333365,-1.388888888888885e-05
2020-11-28 19:14:00+00:00,0.734,6.666666666666672e-05,-1.111111111111107e-05
2020-11-28 19:24:00+00:00,0.733,-6.666666666666672e-05,-1.111111111111107e-05
2020-11-28 19:34:00+00:00,0.732,-6.666666666666672e-05,-3.0555555555555527e-05
2020-11-28 19:54:00+00:00,0.732,6.666666666666672e-05,-1.388888888888885e-05
2020-11-28 20:14:00+00:00,0.733,-0.00033333333333333365,-1.111111111111107e-05
2020-11-28 20:24:00+00:00,0.732,-6.666666666666672e-05,-1.1111111111111066e-05
2020-11-28 20:34:00+00:00,0.729,-0.00020000000000000017,-1.9444444444444408e-05
2020-11-28 20:44:00+00:00,0.729,0.0,-1.9444444444444405e-05
2020-11-28 20:54:00+00:00,0.728,-6.666666666666672e-05,-3.333333333333331e-05
2020-11-28 21:04:00+00:00,0.727,-6.666666666666672e-05,-3.611111111111108e-05
2020-11-28 21:14:00+00:00,0.734,0.0004666666666666671,-6.944444444444444e-05
2020-11-28 21:24:00+00:00,0.73,-0.0002666666666666669,-7.500000000000001e-05
2020-11-28 22:34:00+00:00,0.731,6.666666666666672e-05,-7.500000000000001e-05
2020-11-28 22:44:00+00:00,0.727,-0.0002666666666666669,-7.500000000000001e-05
2020-11-28 22:54:00+00:00,0.73,0.00020000000000000017,-9.166666666666638e-05
2020-11-28 23:04:00+00:00,0.726,-0.0002666666666666669,-9.999999999999972e-05
2020-11-28 23:14:00+00:00,0.723,-0.00020000000000000017,-0.0001166666666666664
2020-11-28 23:24:00+00:00,0.725,0.00013333333333333345,-0.00011111111111111083
2020-11-28 23:34:00+00:00,0.723,-0.00013333333333333345,-0.0001027777777777775
2020-11-28 23:44:00+00:00,0.722,-6.666666666666672e-05,-0.0001027777777777775
2020-11-28 23:54:00+00:00,0.715,-0.0004666666666666671,-0.0001166666666666664
2020-11-29 00:04:00+00:00,0.708,-0.0004666666666666671,-0.00011944444444444417
2020-11-29 00:14:00+00:00,0.707,-6.666666666666672e-05,-0.00011944444444444417
2020-11-29 00:24:00+00:00,0.706,-6.666666666666672e-05,-0.00012777777777777752
2020-11-29 00:34:00+00:00,0.705,-6.666666666666672e-05,-0.0001166666666666664
2020-11-29 00:44:00+00:00,0.6980000000000001,-0.00046666666666665967,-0.00013888888888888864
2020-11-29 00:54:00+00:00,0.6960000000000001,-0.00013333333333333345,-0.00012499999999999976
2020-11-29 01:04:00+00:00,0.6960000000000001,0.0,-0.00014999999999999977
2020-11-29 01:14:00+00:00,0.6930000000000001,-0.00020000000000000017,-0.0001305555555555553
2020-11-29 01:24:00+00:00,0.6950000000000001,0.00013333333333333345,-0.0001194444444444442
2020-11-29 01:34:00+00:00,0.6920000000000001,-0.00020000000000000017,-0.00014166666666666643
2020-11-29 01:44:00+00:00,0.687,-0.00033333333333333365,-0.00014722222222222198
2020-11-29 01:54:00+00:00,0.685,-0.00013333333333333345,-0.00014722222222222198
2020-11-29 02:04:00+00:00,0.684,-6.666666666666672e-05,-0.00013611111111111086
2020-11-29 02:14:00+00:00,0.6880000000000001,0.0002666666666666669,-0.0001194444444444442
2020-11-29 02:24:00+00:00,0.6880000000000001,0.0,-0.0001194444444444442
2020-11-29 02:34:00+00:00,0.681,-0.0004666666666666671,-0.0001305555555555553
2020-11-29 02:44:00+00:00,0.682,6.666666666666672e-05,-0.00011666666666666641
2020-11-29 02:54:00+00:00,0.676,-0.00040000000000000034,-9.722222222222227e-05
2020-11-29 03:04:00+00:00,0.679,0.00020000000000000017,-8.888888888888893e-05
2020-11-29 03:14:00+00:00,0.68,6.666666666666672e-05,-0.00010277777777777782
2020-11-29 03:24:00+00:00,0.674,-0.00040000000000000034,-9.722222222222227e-05
2020-11-29 03:34:00+00:00,0.67,-0.0002666666666666669,-0.00012222222222222227
2020-11-29 03:44:00+00:00,0.669,-6.666666666666672e-05,-0.00010555555555555561
2020-11-29 03:54:00+00:00,0.666,-0.00020000000000000017,-8.888888888888893e-05
2020-11-29 04:04:00+00:00,0.665,-6.666666666666672e-05,-8.611111111111115e-05
2020-11-29 04:14:00+00:00,0.664,-6.666666666666672e-05,-5.833333333333335e-05
2020-11-29 04:24:00+00:00,0.659,-0.00033333333333333365,-6.111111111111113e-05
2020-11-29 04:34:00+00:00,0.663,0.0002666666666666669,-8.05555555555556e-05
2020-11-29 04:44:00+00:00,0.663,0.0,-6.111111111111113e-05
2020-11-29 04:54:00+00:00,0.664,6.666666666666672e-05,-8.05555555555556e-05
2020-11-29 05:04:00+00:00,0.659,-0.00033333333333333365,-1.6666666666666657e-05
2020-11-29 05:14:00+00:00,0.658,-6.666666666666672e-05,-5.2777777777777804e-05
2020-11-29 05:24:00+00:00,0.651,-0.0004666666666666671,-5.000000000000002e-05
2020-11-29 05:34:00+00:00,0.654,0.00020000000000000017,-5.000000000000002e-05
2020-11-29 05:44:00+00:00,0.655,6.666666666666672e-05,-2.7777777777777782e-05
2020-11-29 05:54:00+00:00,0.654,-6.666666666666672e-05,-4.444444444444447e-05
2020-11-29 06:04:00+00:00,0.663,0.0006000000000000005,-2.5e-05
2020-11-29 06:14:00+00:00,0.666,0.00020000000000000017,-2.5e-05
2020-11-29 06:24:00+00:00,0.659,-0.0004666666666666671,-2.7777777777777597e-06
2020-11-29 06:44:00+00:00,0.653,-0.00040000000000000034,-1.3888888888888881e-05
2020-11-29 06:54:00+00:00,0.67,0.0011333333333333343,-1.9444444444444442e-05
2020-11-29 07:04:00+00:00,0.66,-0.0006666666666666673,-1.944444444444444e-05
2020-11-29 08:14:00+00:00,0.663,0.0004666666666666671,-1.666666666666665e-05
2020-11-29 08:24:00+00:00,0.659,-0.0002666666666666669,-2.7777777777777772e-05
2020-11-29 08:44:00+00:00,0.656,-0.00013333333333333345,-2.7777777777777487e-06
2020-11-29 09:04:00+00:00,0.66,0.00020000000000000017,-2.777777777777777e-05
2020-11-29 09:24:00+00:00,0.657,-0.00020000000000000017,-5.555555555555525e-06
2020-11-29 09:44:00+00:00,0.655,-0.0002666666666666669,-2.7777777777777453e-06
2020-11-29 10:04:00+00:00,0.657,-6.666666666666672e-05,-2.7777777777777453e-06
2020-11-29 10:24:00+00:00,0.659,0.00020000000000000017,-2.2222222222222206e-05
2020-11-29 10:44:00+00:00,0.663,0.00033333333333333365,-5.555555555555525e-06
2020-11-29 11:14:00+00:00,0.66,-6.666666666666672e-05,-8.333333333333305e-06
2020-11-29 11:24:00+00:00,0.659,-6.666666666666672e-05,-1.3888888888888864e-05
2020-11-29 11:34:00+00:00,0.659,0.0,-1.1111111111111085e-05
2020-11-29 11:44:00+00:00,0.662,0.00020000000000000017,-8.333333333333305e-06
2020-11-29 11:54:00+00:00,0.656,-0.00040000000000000034,-2.2222222222222206e-05
2020-11-29 12:14:00+00:00,0.655,-0.0006000000000000005,-3.61111111111111e-05
2020-11-29 12:24:00+00:00,0.661,0.00040000000000000034,-4.1666666666666665e-05
2020-11-29 12:34:00+00:00,0.656,-0.00033333333333333365,-5.2777777777777784e-05
2020-11-29 12:44:00+00:00,0.658,0.00013333333333333345,-5.833333333333334e-05
2020-11-29 12:54:00+00:00,0.661,0.00020000000000000017,-8.055555555555558e-05
2020-11-29 13:04:00+00:00,0.657,-0.0002666666666666669,-6.111111111111112e-05
2020-11-29 13:14:00+00:00,0.655,-0.00013333333333333345,-6.666666666666668e-05
2020-11-29 13:24:00+00:00,0.653,-0.00013333333333333345,-5.2777777777777784e-05
2020-11-29 13:34:00+00:00,0.656,0.00020000000000000017,-3.888888888888889e-05
2020-11-29 13:44:00+00:00,0.647,-0.0006000000000000005,-5.277777777777779e-05
2020-11-29 13:54:00+00:00,0.662,0.0010000000000000009,-6.944444444444447e-05
2020-11-29 14:04:00+00:00,0.644,-0.001200000000000001,-3.61111111111111e-05
2020-11-29 14:14:00+00:00,0.641,-0.00020000000000000017,-4.166666666666666e-05
2020-11-29 14:24:00+00:00,0.64,-6.666666666666672e-05,-2.2222222222222196e-05
2020-11-29 14:34:00+00:00,0.637,-0.00020000000000000017,-4.9999999999999996e-05
2020-11-29 14:44:00+00:00,0.634,-0.00020000000000000017,-3.3333333333333315e-05
2020-11-29 14:54:00+00:00,0.638,0.0002666666666666669,-4.166666666666665e-05
2020-11-29 15:04:00+00:00,0.637,-6.666666666666672e-05,-3.611111111111109e-05
2020-11-29 15:14:00+00:00,0.641,0.0002666666666666669,-3.0555555555555527e-05
2020-11-29 15:24:00+00:00,0.645,0.0002666666666666669,-1.3888888888888847e-05
2020-11-29 15:34:00+00:00,0.64,-0.00033333333333333365,-1.3888888888888847e-05
2020-11-29 15:44:00+00:00,0.637,-0.00020000000000000017,-1.666666666666663e-05
2020-11-29 16:04:00+00:00,0.649,0.00040000000000000034,-3.888888888888888e-05
2020-11-29 20:44:00+00:00,0.656,0.0005333333333333338,-2.7777777777777305e-06
2020-11-29 21:04:00+00:00,0.651,0.00013333333333333345,-8.333333333333291e-06
2020-11-29 21:34:00+00:00,0.656,-0.00020000000000000017,-1.388888888888885e-05
2020-11-29 21:44:00+00:00,0.659,0.00020000000000000017,-5.555555555555513e-06
2020-11-29 22:34:00+00:00,0.65,-6.666666666666672e-05,-5.555555555555513e-06
2020-11-29 22:54:00+00:00,0.646,-0.00020000000000000017,-8.333333333333291e-06
2020-11-29 23:14:00+00:00,0.657,6.666666666666672e-05,-5.555555555555511e-06
2020-11-29 23:34:00+00:00,0.649,-0.00033333333333333365,-1.388888888888885e-05
2020-11-29 23:44:00+00:00,0.653,0.0002666666666666669,-1.666666666666663e-05
2020-11-29 23:54:00+00:00,0.656,0.00020000000000000017,-2.499999999999997e-05
2020-11-30 00:14:00+00:00,0.658,0.0002666666666666669,-1.388888888888885e-05
2020-11-30 05:04:00+00:00,0.656,-0.0005333333333333338,-1.1111111111111063e-05
2020-11-30 05:14:00+00:00,0.66,0.0002666666666666669,-2.7777777777777745e-05
2020-11-30 05:24:00+00:00,0.657,-0.00020000000000000017,-2.7777777777777745e-05
2020-11-30 05:34:00+00:00,0.653,-0.0002666666666666669,-2.4999999999999967e-05
2020-11-30 05:44:00+00:00,0.656,0.00020000000000000017,-2.4999999999999967e-05
2020-11-30 05:54:00+00:00,0.656,0.0,-2.4999999999999967e-05
2020-11-30 06:04:00+00:00,0.651,-0.00033333333333333365,-3.33333333333333e-05
2020-11-30 06:14:00+00:00,0.653,0.00013333333333333345,-3.055555555555552e-05
2020-11-30 06:24:00+00:00,0.655,0.00013333333333333345,-8.33333333333328e-06
2020-11-30 06:34:00+00:00,0.654,-6.666666666666672e-05,-3.611111111111108e-05
2020-11-30 06:44:00+00:00,0.654,0.0,-1.94444444444444e-05
2020-11-30 06:54:00+00:00,0.653,-6.666666666666672e-05,-2.7777777777777742e-05
2020-11-30 07:04:00+00:00,0.652,-6.666666666666672e-05,-4.166666666666664e-05
2020-11-30 07:14:00+00:00,0.652,0.0,-1.666666666666662e-05
2020-11-30 07:24:00+00:00,0.652,0.0,-2.222222222222218e-05
2020-11-30 07:34:00+00:00,0.653,6.666666666666672e-05,-2.777777777777717e-06
2020-11-30 07:44:00+00:00,0.652,-6.666666666666672e-05,-1.1111111111111057e-05
2020-11-30 07:54:00+00:00,0.65,-0.00013333333333333345,-3.055555555555552e-05
2020-11-30 08:04:00+00:00,0.647,-0.00020000000000000017,-2.7777777777777742e-05
2020-11-30 08:34:00+00:00,0.649,0.0,-1.9444444444444615e-05
2020-11-30 08:44:00+00:00,0.649,0.0,-5.555555555555715e-06
2020-11-30 08:54:00+00:00,0.649,0.0,-5.555555555555715e-06
2020-11-30 09:04:00+00:00,0.65,6.666666666666672e-05,-1.6666666666666837e-05
2020-11-30 09:14:00+00:00,0.652,0.00013333333333333345,-5.555555555555716e-06
2020-11-30 09:24:00+00:00,0.656,0.0002666666666666669,-1.9444444444444618e-05
2020-11-30 09:34:00+00:00,0.649,-0.0004666666666666671,-1.6666666666666837e-05
2020-11-30 09:44:00+00:00,0.645,-0.0002666666666666669,-8.333333333333496e-06
2020-11-30 09:54:00+00:00,0.646,6.666666666666672e-05,-2.777777777777936e-06
2020-11-30 10:24:00+00:00,0.648,-0.000733333333333334,-2.777777777777937e-06
2020-11-30 12:14:00+00:00,0.655,6.666666666666672e-05,-1.9444444444444615e-05
2020-11-30 14:34:00+00:00,0.662,0.0,-5.555555555556477e-06
2020-11-30 15:14:00+00:00,0.666,0.0002666666666666669,-2.2222222222223155e-05
2020-11-30 15:24:00+00:00,0.664,-0.00013333333333333345,-1.1111111111112033e-05
2020-11-30 15:34:00+00:00,0.665,6.666666666666672e-05,-0.005508333333333335
2020-11-30 15:44:00+00:00,0.66,-0.00033333333333333365,-1.9444444444445774e-05
2020-11-30 15:54:00+00:00,0.667,0.0004666666666666671,-2.7777777777779114e-05
2020-11-30 16:04:00+00:00,0.665,-0.00013333333333333345,-1.9444444444445774e-05
2020-11-30 16:14:00+00:00,0.667,0.00013333333333333345,-0.005533333333333335
2020-11-30 16:24:00+00:00,0.661,-0.00040000000000000034,-3.611111111111292e-05
2020-11-30 16:34:00+00:00,0.659,-0.00013333333333333345,-3.888888888889069e-05
2020-11-30 16:44:00+00:00,0.659,0.0,-3.888888888889069e-05
2020-11-30 16:54:00+00:00,0.664,0.00033333333333333365,-6.388888888889071e-05
2020-11-30 17:04:00+00:00,0.651,-0.0008666666666666674,-5.277777777777959e-05
2020-11-30 17:14:00+00:00,0.652,6.666666666666672e-05,-5.277777777777959e-05
2020-11-30 17:24:00+00:00,0.653,6.666666666666672e-05,-5.555555555555737e-05
2020-11-30 17:44:00+00:00,0.646,-0.00020000000000000017,-5.555555555555737e-05
2020-11-30 17:54:00+00:00,0.65,0.0002666666666666669,-5.0000000000001805e-05
2020-11-30 18:04:00+00:00,0.644,-0.00040000000000000034,-5.555555555555736e-05
2020-11-30 18:14:00+00:00,0.649,0.00033333333333333365,-5.555555555555736e-05
2020-11-30 18:24:00+00:00,0.648,-6.666666666666672e-05,-6.666666666666847e-05
2020-11-30 18:34:00+00:00,0.648,0.0,-2.2222222222223995e-05
2020-11-30 18:44:00+00:00,0.641,-0.0004666666666666671,-3.888888888889068e-05
2020-11-30 18:54:00+00:00,0.641,0.0,-5.277777777777958e-05
2020-11-30 19:04:00+00:00,0.643,0.00013333333333333345,-4.7222222222224024e-05
2020-11-30 19:34:00+00:00,0.645,-0.001666666666666668,-2.7777777777795533e-06
2020-11-30 21:34:00+00:00,0.66,0.0005333333333333338,-2.7777777777779565e-05
2020-11-30 23:14:00+00:00,0.659,-0.00013333333333333345,-0.005436111111111113
2020-11-30 23:24:00+00:00,0.66,6.666666666666672e-05,-2.777777777779785e-06
2020-11-30 23:44:00+00:00,0.657,-6.666666666666672e-05,-1.1111111111113126e-05
2020-11-30 23:54:00+00:00,0.663,0.00040000000000000034,-1.1111111111113126e-05
2020-12-01 00:04:00+00:00,0.666,0.00020000000000000017,-1.3888888888890905e-05
2020-12-01 00:14:00+00:00,0.663,-0.00020000000000000017,-2.5000000000002027e-05
2020-12-01 00:24:00+00:00,0.656,-0.0004666666666666671,-1.1111111111113126e-05
2020-12-01 00:34:00+00:00,0.66,0.0002666666666666669,-1.3888888888890907e-05
2020-12-01 00:54:00+00:00,0.66,0.0,-5.277777777777984e-05
2020-12-01 01:04:00+00:00,0.661,6.666666666666672e-05,-5.83333333333354e-05
2020-12-01 01:14:00+00:00,0.652,-0.0006000000000000005,-3.055555555555759e-05
2020-12-01 01:24:00+00:00,0.652,0.0,-3.888888888889094e-05
2020-12-01 01:34:00+00:00,0.656,0.0002666666666666669,-2.5000000000002034e-05
2020-12-01 01:44:00+00:00,0.654,-0.00013333333333333345,-2.7777777777779815e-05
2020-12-01 01:54:00+00:00,0.652,-0.00013333333333333345,-1.9444444444446478e-05
2020-12-01 02:04:00+00:00,0.65,-0.00013333333333333345,-5.2777777777779844e-05
2020-12-01 02:14:00+00:00,0.654,0.0002666666666666669,-7.777777777777987e-05
2020-12-01 02:24:00+00:00,0.651,-0.00020000000000000017,-5.5555555555557625e-05
2020-12-01 02:34:00+00:00,0.657,0.00040000000000000034,-4.166666666666872e-05
2020-12-01 02:44:00+00:00,0.643,-0.0009333333333333342,-3.888888888889094e-05
2020-12-01 02:54:00+00:00,0.645,0.00013333333333333345,-5.0000000000002056e-05
2020-12-01 03:04:00+00:00,0.65,0.00033333333333333365,-6.111111111111318e-05
2020-12-01 03:14:00+00:00,0.645,-0.00033333333333333365,-5.83333333333354e-05
2020-12-01 03:24:00+00:00,0.651,0.00040000000000000034,-4.44444444444465e-05
2020-12-01 03:34:00+00:00,0.648,-0.00020000000000000017,-3.3333333333335375e-05
2020-12-01 03:44:00+00:00,0.65,0.00013333333333333345,-4.166666666666872e-05
2020-12-01 03:54:00+00:00,0.644,-0.00040000000000000034,-5.5555555555557625e-05
2020-12-01 04:04:00+00:00,0.638,-0.00040000000000000034,-3.611111111111316e-05
2020-12-01 04:14:00+00:00,0.643,0.00033333333333333365,-4.722222222222429e-05
2020-12-01 04:24:00+00:00,0.641,-0.00013333333333333345,-5.5555555555557625e-05
2020-12-01 04:34:00+00:00,0.646,0.00033333333333333365,-3.8888888888890944e-05
2020-12-01 04:44:00+00:00,0.642,-0.0002666666666666669,-6.11111111111132e-05
2020-12-01 04:54:00+00:00,0.638,-0.0002666666666666669,-3.611111111111317e-05
2020-12-01 05:04:00+00:00,0.64,0.00013333333333333345,-2.5000000000002048e-05
2020-12-01 05:14:00+00:00,0.636,-0.0002666666666666669,-3.611111111111317e-05
2020-12-01 05:24:00+00:00,0.64,0.0002666666666666669,-2.2222222222224266e-05
2020-12-01 05:34:00+00:00,0.641,6.666666666666672e-05,-5.000000000000206e-05
2020-12-01 05:44:00+00:00,0.634,-0.0004666666666666671,-3.333333333333539e-05
2020-12-01 05:54:00+00:00,0.639,0.00033333333333333365,-3.333333333333538e-05
2020-12-01 06:04:00+00:00,0.633,-0.00040000000000000034,-1.66666666666687e-05
2020-12-01 06:14:00+00:00,0.634,6.666666666666672e-05,-8.333333333335358e-06
2020-12-01 06:24:00+00:00,0.637,0.00020000000000000017,-2.222222222222426e-05
2020-12-01 10:44:00+00:00,0.661,-0.0002666666666666669,-0.005563888888888889
2020-12-01 11:04:00+00:00,0.667,-6.666666666666672e-05,-8.333333333334035e-06
2020-12-01 11:14:00+00:00,0.66,-0.0004666666666666671,-5.555555555556255e-06
2020-12-01 11:24:00+00:00,0.66,0.0,-3.888888888888962e-05
2020-12-01 11:34:00+00:00,0.665,0.00033333333333333365,-2.7777777777778494e-05
2020-12-01 11:44:00+00:00,0.663,-0.00013333333333333345,-3.333333333333405e-05
2020-12-01 11:54:00+00:00,0.659,-0.0002666666666666669,-4.166666666666739e-05
2020-12-01 12:04:00+00:00,0.657,-0.00013333333333333345,-8.055555555555631e-05
2020-12-01 12:14:00+00:00,0.651,-0.00040000000000000034,-5.277777777777851e-05
2020-12-01 12:24:00+00:00,0.651,0.0,-7.500000000000075e-05
2020-12-01 12:34:00+00:00,0.65,-6.666666666666672e-05,-6.944444444444519e-05
2020-12-01 12:44:00+00:00,0.65,0.0,-7.222222222222296e-05
2020-12-01 12:54:00+00:00,0.643,-0.0004666666666666671,-6.388888888888963e-05
2020-12-01 13:04:00+00:00,0.643,0.0,-8.05555555555563e-05
2020-12-01 13:14:00+00:00,0.637,-0.00040000000000000034,-7.222222222222296e-05
2020-12-01 13:24:00+00:00,0.642,0.00033333333333333365,-5.277777777777851e-05
2020-12-01 13:34:00+00:00,0.646,0.0002666666666666669,-6.111111111111184e-05
2020-12-01 13:44:00+00:00,0.638,-0.0005333333333333338,-6.944444444444519e-05
2020-12-01 13:54:00+00:00,0.642,0.0002666666666666669,-6.944444444444519e-05
2020-12-01 14:04:00+00:00,0.64,-0.00013333333333333345,-6.111111111111184e-05
2020-12-01 14:14:00+00:00,0.639,-6.666666666666672e-05,-5.000000000000073e-05
