,Value,diff,mean diff
2020-12-09 22:26:00+00:00,1.094,-0.00019999999999999277,-4.7222222222217796e-05
2020-12-09 22:36:00+00:00,1.095,6.666666666665932e-05,-5.5555555555551445e-05
2020-12-10 00:22:18+00:00,1.101,0.00040000000000000034,-3.055555555555173e-05
2020-12-10 02:08:35+00:00,1.096,-0.0003333333333333262,-3.8888888888884764e-05
2020-12-10 02:20:00+00:00,1.096,0.0,-1.9444444444439993e-05
2020-12-10 02:30:00+00:00,1.098,0.00013333333333333345,-1.944444444444061e-05
2020-12-10 02:40:00+00:00,1.098,0.0,-4.722222222221841e-05
2020-12-10 02:50:00+00:00,1.103,0.0003333333333333262,-5.277777777777397e-05
2020-12-10 03:00:00+00:00,1.105,0.00013333333333333345,-6.1111111111107e-05
2020-12-10 03:10:00+00:00,1.101,-0.0002666666666666669,-6.666666666666256e-05
2020-12-10 03:20:00+00:00,1.1,-6.666666666665932e-05,-5.5555555555551445e-05
2020-12-10 03:30:00+00:00,1.088,-0.0008000000000000007,-3.333333333332921e-05
2020-12-10 03:40:00+00:00,1.086,-0.00013333333333333345,-4.166666666666224e-05
2020-12-10 03:50:00+00:00,1.089,0.00019999999999999277,-4.4444444444440327e-05
2020-12-10 04:00:00+00:00,1.09,6.666666666667412e-05,-5.5555555555551445e-05
2020-12-10 04:10:00+00:00,1.094,0.0002666666666666669,-6.666666666666256e-05
2020-12-10 05:56:17+00:00,1.095,6.666666666665932e-05,-3.8888888888884764e-05
2020-12-10 07:42:34+00:00,1.087,-0.0005333333333333338,-5.833333333332953e-05
2020-12-10 09:28:52+00:00,1.085,-0.00013333333333333345,-1.666666666666252e-05
2020-12-10 09:30:00+00:00,1.08,-0.0003333333333333262,-3.888888888888476e-05
2020-12-10 09:40:00+00:00,1.078,-0.00013333333333333345,-9.999999999999593e-05
2020-12-10 09:50:00+00:00,1.079,6.666666666665932e-05,-9.722222222221784e-05
2020-12-10 10:00:00+00:00,1.083,0.0002666666666666669,-8.611111111110673e-05
2020-12-10 10:10:00+00:00,1.082,-6.666666666665932e-05,-0.00011388888888888515
2020-12-10 11:56:17+00:00,1.078,-0.0002666666666666669,-8.888888888888481e-05
2020-12-10 12:18:00+00:00,1.077,0.00013333333333333345,-9.166666666666182e-05
2020-12-10 12:38:00+00:00,1.075,-0.00046666666666667447,-0.0001333333333333268
2020-12-10 12:48:00+00:00,1.092,0.0011333333333333417,-0.00013055555555554872
2020-12-10 12:58:00+00:00,1.084,-0.0005333333333333338,-9.166666666665982e-05
2020-12-10 14:44:17+00:00,1.067,-0.0011333333333333417,-0.0001083333333333265
2020-12-10 14:48:00+00:00,1.07,0.00020000000000000757,-7.777777777777124e-05
2020-12-10 18:30:38+00:00,1.056,-0.00019999999999999277,-0.0001055555555555521
2020-12-10 18:42:00+00:00,6.343,0.35246666666666665,-9.722222222221907e-05
2020-12-10 18:52:00+00:00,1.056,-0.35246666666666665,-4.722222222221903e-05
2020-12-10 19:02:00+00:00,6.3420000000000005,0.35240000000000005,-5.5555555555552055e-05
2020-12-10 19:12:00+00:00,1.046,-0.3530666666666667,-5.277777777777397e-05
2020-12-10 19:22:00+00:00,1.048,0.00013333333333333345,-6.111111111110762e-05
2020-12-10 19:32:00+00:00,1.054,0.00040000000000000034,-5.555555555555207e-05
2020-12-10 19:52:00+00:00,1.052,0.00040000000000000034,-6.666666666666148e-05
2020-12-10 20:02:00+00:00,6.341,0.35259999999999997,-2.7777777777722315e-06
2020-12-10 20:12:00+00:00,6.341,0.0,-1.944444444443953e-05
2020-12-10 20:22:00+00:00,1.045,-0.3530666666666667,-2.499999999999509e-05
2020-12-10 22:30:00+00:00,1.055,-0.00040000000000000034,-0.01467777777777777
2020-12-10 22:50:00+00:00,1.06,0.00013333333333333345,-0.014674999999999995
2020-12-11 01:20:00+00:00,1.061,-0.00013333333333333345,-0.014669444444444436
2020-12-11 03:06:17+00:00,1.063,0.00013333333333333345,-0.01466388888888888
2020-12-11 06:40:00+00:00,1.061,0.00013333333333333345,-1.6666666666657733e-05
2020-12-11 07:30:00+00:00,1.063,-6.666666666667412e-05,-0.014547222222222217
2020-12-13 16:22:00+00:00,1.1,0.00013333333333333345,-3.333333333332657e-05
2020-12-13 16:32:00+00:00,1.101,6.666666666665932e-05,-3.8888888888882135e-05
2020-12-13 16:42:00+00:00,6.3420000000000005,0.34940000000000004,-3.6111111111104665e-05
2020-12-13 16:54:00+00:00,1.1,-0.3494666666666667,-3.0555555555548486e-05
2020-12-13 17:04:00+00:00,1.099,-6.666666666667412e-05,-5.277777777777135e-05
2020-12-13 17:14:00+00:00,1.1,6.666666666667412e-05,-3.888888888888215e-05
2020-12-13 17:24:00+00:00,1.096,-0.0002666666666666669,-3.611111111110468e-05
2020-12-13 17:34:00+00:00,1.103,0.00046666666666665967,-1.9444444444437994e-05
2020-12-13 17:44:00+00:00,1.099,-0.0002666666666666669,-8.333333333326874e-06
2020-12-13 17:56:00+00:00,1.1,6.666666666667412e-05,-8.333333333326874e-06
2020-12-13 18:16:00+00:00,1.095,6.666666666665932e-05,-5.555555555548786e-06
2020-12-13 20:32:19+00:00,1.091,-0.000600000000000008,-0.014533333333333329
2020-12-14 03:46:00+00:00,1.103,-0.0002666666666666669,-5.5555555555498434e-06
2020-12-14 04:08:00+00:00,1.105,6.666666666665932e-05,-8.333333333327315e-06
2020-12-14 04:18:00+00:00,1.105,0.0,-1.1111111111105404e-05
2020-12-14 04:38:00+00:00,1.105,6.666666666665932e-05,-8.333333333327931e-06
2020-12-14 04:48:00+00:00,1.103,-0.00013333333333333345,-1.3888888888883492e-05
2020-12-14 06:34:19+00:00,1.103,0.0,-2.4999999999994614e-05
2020-12-14 06:38:00+00:00,1.101,-0.00013333333333333345,-1.6666666666660965e-05
2020-12-14 06:48:00+00:00,1.103,0.00013333333333333345,-1.6666666666660965e-05
2020-12-14 08:34:18+00:00,1.104,6.666666666667412e-05,-1.9444444444439055e-05
2020-12-14 10:20:35+00:00,1.099,-0.000333333333333341,-1.1111111111105406e-05
2020-12-14 12:06:54+00:00,1.101,0.00013333333333333345,-1.1111111111105406e-05
2020-12-14 12:08:00+00:00,1.098,-0.00019999999999999277,-1.3888888888882877e-05
2020-12-14 12:18:00+00:00,1.098,0.0,-3.8888888888883205e-05
2020-12-14 12:28:00+00:00,1.101,0.00019999999999999277,-2.222222222221652e-05
2020-12-14 12:38:00+00:00,1.101,0.0,-1.3888888888882874e-05
2020-12-14 12:48:00+00:00,1.101,0.0,-3.333333333332764e-05
2020-12-14 13:00:00+00:00,1.099,-0.00013333333333333345,-4.9999999999994324e-05
2020-12-14 13:10:00+00:00,1.104,0.000333333333333341,-4.1666666666660675e-05
2020-12-14 13:20:00+00:00,1.099,-0.000333333333333341,-1.9444444444438435e-05
2020-12-14 13:30:00+00:00,1.101,0.00013333333333333345,-1.1111111111105404e-05
2020-12-14 13:40:00+00:00,1.104,0.00020000000000000757,-1.9444444444438435e-05
2020-12-14 13:50:00+00:00,1.103,-6.666666666667412e-05,-2.4999999999994607e-05
2020-12-14 16:23:04+00:00,1.09,-0.0005333333333333338,-5.555555555549839e-06
2020-12-14 16:40:00+00:00,1.1,0.00020000000000000757,-2.777777777772367e-06
2020-12-14 20:55:36+00:00,1.096,0.0005333333333333338,-2.7777777777717483e-06
2020-12-14 21:00:00+00:00,1.097,6.666666666665932e-05,-1.3888888888883485e-05
2020-12-15 07:56:55+00:00,1.107,0.0006666666666666673,-1.666666666666095e-05
2020-12-15 09:04:00+00:00,1.1,0.00013333333333333345,-1.6666666666660945e-05
2020-12-15 09:14:00+00:00,1.106,0.00040000000000000034,-1.3888888888883474e-05
2020-12-15 09:24:00+00:00,1.109,0.00019999999999999277,-5.555555555549826e-06
2020-12-15 09:34:00+00:00,1.104,-0.0003333333333333262,-1.6666666666660945e-05
2020-12-15 09:44:00+00:00,1.097,-0.00046666666666667447,-5.555555555549826e-06
2020-12-15 09:54:00+00:00,1.097,0.0,-2.4999999999993977e-05
2020-12-15 11:40:18+00:00,1.107,0.0006666666666666673,-3.61111111111051e-05
2020-12-15 11:44:00+00:00,1.103,-0.0002666666666666669,-5.833333333332796e-05
2020-12-15 11:54:00+00:00,1.105,0.00013333333333333345,-7.222222222221655e-05
2020-12-15 13:40:14+00:00,1.109,0.0002666666666666669,-9.16666666666607e-05
2020-12-15 13:51:00+00:00,1.1,-0.0005999999999999931,-6.666666666666099e-05
2020-12-15 14:01:00+00:00,1.096,-0.0002666666666666669,-8.05555555555502e-05
2020-12-15 14:11:00+00:00,1.101,0.0003333333333333262,-5.833333333332796e-05
2020-12-15 14:21:00+00:00,1.103,0.00013333333333333345,-6.666666666666099e-05
2020-12-15 14:31:00+00:00,1.1,-0.00019999999999999277,-7.499999999999464e-05
2020-12-15 14:41:00+00:00,1.097,-0.00020000000000000757,-8.055555555554958e-05
2020-12-15 15:56:29+00:00,1.088,-0.0005999999999999931,-6.666666666666099e-05
2020-12-15 16:01:00+00:00,1.094,0.00040000000000000034,-5.277777777777177e-05
2020-12-15 16:11:00+00:00,1.083,-0.0007333333333333414,-4.166666666666065e-05
2020-12-15 16:21:00+00:00,1.085,0.00013333333333333345,-6.666666666666099e-05
2020-12-15 16:31:00+00:00,1.076,-0.0005999999999999931,-4.4444444444438755e-05
2020-12-15 16:41:00+00:00,1.083,0.00046666666666665967,-4.4444444444438755e-05
2020-12-15 17:23:37+00:00,1.079,-0.0002666666666666669,-5.833333333332734e-05
2020-12-15 19:09:55+00:00,1.077,-0.00013333333333333345,-2.777777777777207e-05
2020-12-15 19:12:20+00:00,1.076,-6.666666666665932e-05,-1.9444444444439038e-05
2020-12-15 19:22:00+00:00,1.079,0.00019999999999999277,-2.499999999999398e-05
2020-12-15 19:32:00+00:00,1.08,6.666666666667412e-05,-1.944444444443842e-05
2020-12-15 19:42:00+00:00,1.08,0.0,-2.7777777777723556e-06
2020-12-16 08:24:00+00:00,1.097,6.666666666665932e-05,-2.7777777777772077e-05
2020-12-16 08:34:00+00:00,1.094,-0.00019999999999999277,-3.88888888888832e-05
2020-12-16 08:44:00+00:00,1.097,0.00019999999999999277,-2.7777777777772077e-05
2020-12-16 08:54:00+00:00,1.095,-0.00013333333333333345,-1.9444444444439045e-05
2020-12-16 09:04:00+00:00,1.092,-0.00019999999999999277,-2.7777777777723624e-06
2020-12-16 09:14:00+00:00,1.098,0.00040000000000000034,-3.6111111111105106e-05
2020-12-16 09:26:00+00:00,1.097,-6.666666666667412e-05,-8.333333333327921e-06
2020-12-16 09:36:00+00:00,1.094,-0.00019999999999999277,-1.1111111111105392e-05
2020-12-16 09:46:00+00:00,1.096,0.00013333333333333345,-4.1666666666661285e-05
2020-12-16 09:56:00+00:00,1.095,-6.666666666667412e-05,-3.611111111110572e-05
2020-12-16 10:06:00+00:00,1.096,6.666666666667412e-05,-3.611111111110572e-05
2020-12-16 10:16:00+00:00,1.086,-0.0006666666666666673,-2.2222222222216514e-05
2020-12-16 21:18:00+00:00,1.085,-6.666666666667412e-05,-1.944444444443904e-05
2020-12-16 21:30:00+00:00,1.089,0.0002666666666666669,-1.1111111111105392e-05
2020-12-16 21:40:00+00:00,1.089,0.0,-2.7777777777723603e-06
2020-12-16 21:50:00+00:00,1.093,0.0002666666666666669,-8.333333333327305e-06
2020-12-16 22:00:00+00:00,1.086,-0.00046666666666665967,-5.555555555549832e-06
2020-12-16 22:20:00+00:00,1.093,0.0,-8.333333333327921e-06
2020-12-16 23:10:00+00:00,1.087,0.0,-1.666666666666095e-05
2020-12-16 23:20:00+00:00,1.092,0.000333333333333341,-1.1111111111105392e-05
2020-12-17 01:06:17+00:00,1.089,-0.00020000000000000757,-5.555555555549832e-06
2020-12-17 05:00:00+00:00,1.094,6.666666666667412e-05,-5.555555555549826e-06
2020-12-17 05:20:00+00:00,1.097,0.00013333333333333345,-8.333333333327298e-06
2020-12-17 07:06:19+00:00,1.095,-0.00013333333333333345,-5.555555555549826e-06
2020-12-17 10:50:00+00:00,1.092,-0.00013333333333333345,-4.444444444443875e-05
2020-12-17 11:00:00+00:00,1.096,0.0002666666666666669,-2.7777777777772067e-05
2020-12-17 11:10:00+00:00,1.094,-0.00013333333333333345,-3.8888888888883185e-05
2020-12-17 11:20:00+00:00,1.096,0.00013333333333333345,-3.8888888888883185e-05
2020-12-17 13:06:20+00:00,1.091,-0.000333333333333341,-2.7777777777772063e-05
2020-12-17 13:18:00+00:00,1.09,-6.666666666665932e-05,-4.722222222221622e-05
2020-12-18 21:58:00+00:00,6.742,0.0,-0.0024222222222222197
2020-12-18 22:08:00+00:00,6.742,0.0,-0.009052777777777776
2020-12-18 22:18:00+00:00,6.742,0.0,-0.00322222222222222
2020-12-18 22:28:00+00:00,6.742,0.0,-0.003172222222222218
2020-12-18 22:38:00+00:00,6.742,0.0,-0.0031333333333333313
2020-12-18 22:48:00+00:00,6.742,0.0,-0.003116666666666664
2020-12-18 22:58:00+00:00,6.742,0.0,-0.003111111111111109
2020-12-18 23:08:00+00:00,6.742,0.0,-0.0031027777777777755
2020-12-18 23:18:00+00:00,6.742,0.0,-0.003116666666666664
2020-12-18 23:28:00+00:00,6.742,0.0,-0.003088888888888887
2020-12-18 23:53:58+00:00,6.742,0.0,-0.0030972222222222204
2020-12-19 00:05:00+00:00,5.87,-0.05813333333333333,-0.003091666666666663
2020-12-19 00:15:00+00:00,3.483,-0.15913333333333332,-0.003091666666666663
2020-12-19 00:25:00+00:00,5.582,0.13993333333333333,-0.003088888888888887
2020-12-19 00:35:00+00:00,5.6000000000000005,0.0012000000000000454,-0.0030944444444444418
2020-12-19 00:45:00+00:00,5.614,0.0009333333333332897,-0.003091666666666663
2020-12-19 00:55:00+00:00,5.62,0.00040000000000001514,-0.003105555555555552
2020-12-19 01:05:00+00:00,5.622,0.00013333333333331865,-0.003091666666666663
2020-12-19 01:15:00+00:00,5.625,0.00020000000000000757,-0.015733333333333332
2020-12-19 01:25:00+00:00,5.62,-0.0003333333333333262,-0.015716666666666664
2020-12-19 01:35:00+00:00,5.63,0.0006666666666666524,-0.015725
2020-12-19 01:45:00+00:00,5.627,-0.00020000000000000757,-0.01571111111111111
2020-12-19 01:55:00+00:00,5.6290000000000004,0.00013333333333337787,-0.015725
2020-12-19 02:05:00+00:00,5.6290000000000004,0.0,-0.015730555555555553
2020-12-19 02:15:00+00:00,5.63,6.666666666662971e-05,-0.013313888888888887
2020-12-19 02:25:00+00:00,5.628,-0.00013333333333331865,-0.006677777777777776
2020-12-19 02:35:00+00:00,5.6290000000000004,6.666666666668894e-05,-0.012516666666666667
2020-12-19 02:45:00+00:00,5.6240000000000006,-0.0003333333333333262,-0.012552777777777779
2020-12-19 02:55:00+00:00,5.6290000000000004,0.0003333333333333262,-0.012594444444444443
2020-12-19 03:40:00+00:00,1.078,-0.3034,-0.012619444444444445
2020-12-19 03:50:00+00:00,1.084,0.00040000000000000034,-0.012616666666666665
2020-12-19 04:00:00+00:00,1.081,-0.00020000000000000757,-0.012636111111111112
2020-12-19 04:10:00+00:00,1.086,0.000333333333333341,-0.01261388888888889
2020-12-19 04:20:00+00:00,1.081,-0.000333333333333341,-0.01265
2020-12-19 04:30:00+00:00,1.079,-0.00013333333333333345,-0.01263611111111111
2020-12-19 04:40:00+00:00,1.077,-0.00013333333333333345,-0.012650000000000002
2020-12-19 04:50:00+00:00,1.079,0.00013333333333333345,-0.012644444444444446
2020-12-19 05:00:00+00:00,1.076,-0.00019999999999999277,-0.01265
2020-12-19 05:10:00+00:00,1.081,0.0003333333333333262,-0.012638888888888889
2020-12-19 05:20:00+00:00,1.08,-6.666666666665932e-05,-0.012644444444444446
2020-12-19 05:30:00+00:00,1.077,-0.00020000000000000757,-0.012630555555555556
2020-12-19 05:40:00+00:00,1.08,0.00020000000000000757,-0.012633333333333335
2020-12-19 06:00:00+00:00,1.079,0.00019999999999999277,-1.388888888888921e-05
2020-12-19 06:10:00+00:00,1.076,-0.00019999999999999277,-8.333333333333032e-06
2020-12-19 06:20:00+00:00,1.078,0.00013333333333333345,-1.944444444444477e-05
2020-12-19 06:30:00+00:00,1.075,-0.00020000000000000757,-5.55555555555556e-06
2020-12-19 06:40:00+00:00,1.077,0.00013333333333333345,-2.7777777777774717e-06
2020-12-19 07:00:00+00:00,1.078,0.00013333333333333345,-1.3888888888888593e-05
2020-12-19 07:20:00+00:00,1.077,0.0,-1.9444444444444154e-05
2020-12-19 07:30:00+00:00,1.081,0.0002666666666666669,-1.111111111111112e-05
2020-12-19 07:50:00+00:00,1.079,6.666666666665932e-05,-8.333333333333649e-06
2020-12-19 08:10:00+00:00,1.079,6.666666666665932e-05,-8.333333333333032e-06
2020-12-19 08:30:00+00:00,1.078,-6.666666666665932e-05,-1.111111111111112e-05
2020-12-19 08:40:00+00:00,1.077,-6.666666666667412e-05,-2.7777777777774717e-06
2020-12-19 08:50:00+00:00,1.074,-0.00019999999999999277,-2.7777777777774717e-06
2020-12-19 09:00:00+00:00,1.078,0.0002666666666666669,-2.7777777777780883e-06
2020-12-19 09:10:00+00:00,1.074,-0.0002666666666666669,-1.111111111111112e-05
2020-12-19 09:20:00+00:00,1.076,0.00013333333333333345,-8.333333333333032e-06
2020-12-19 09:30:00+00:00,1.078,0.00013333333333333345,-5.55555555555556e-06
2020-12-19 09:40:00+00:00,1.077,-6.666666666667412e-05,-2.222222222222224e-05
2020-12-19 09:50:00+00:00,1.076,-6.666666666665932e-05,-1.388888888888921e-05
2020-12-19 10:00:00+00:00,1.076,0.0,-8.333333333333032e-06
2020-12-19 10:10:00+00:00,1.079,0.00019999999999999277,-8.333333333333649e-06
2020-12-19 10:20:00+00:00,1.074,-0.0003333333333333262,-1.666666666666668e-05
2020-12-19 10:30:00+00:00,1.074,0.0,-1.3888888888888593e-05
2020-12-19 10:40:00+00:00,1.076,0.00013333333333333345,-1.666666666666668e-05
2020-12-19 10:50:00+00:00,1.075,-6.666666666667412e-05,-1.111111111111112e-05
2020-12-19 11:10:00+00:00,1.074,0.0,-1.111111111111112e-05
2020-12-19 11:30:00+00:00,1.073,-0.00013333333333333345,-2.7777777777780883e-06
2020-12-19 11:40:00+00:00,1.073,0.0,-1.111111111111112e-05
2020-12-19 11:50:00+00:00,1.076,0.00020000000000000757,-1.111111111111112e-05
2020-12-19 12:00:00+00:00,1.075,-6.666666666667412e-05,-1.388888888888921e-05
2020-12-19 12:10:00+00:00,1.073,-0.00013333333333333345,-2.7777777777780883e-06
2020-12-19 12:20:00+00:00,1.074,6.666666666667412e-05,-2.77777777777778e-05
2020-12-19 12:30:00+00:00,1.072,-0.00013333333333333345,-8.333333333333649e-06
2020-12-19 12:40:00+00:00,1.073,6.666666666665932e-05,-1.388888888888921e-05
2020-12-19 12:50:00+00:00,1.074,6.666666666667412e-05,-1.388888888888921e-05
2020-12-19 13:00:00+00:00,1.074,0.0,-1.3888888888888593e-05
2020-12-19 13:10:00+00:00,1.074,0.0,-1.111111111111112e-05
2020-12-19 13:20:00+00:00,1.075,6.666666666665932e-05,-1.944444444444477e-05
2020-12-19 13:30:00+00:00,1.074,-6.666666666665932e-05,-2.4999999999999713e-05
2020-12-19 13:40:00+00:00,1.073,-6.666666666667412e-05,-1.666666666666668e-05
2020-12-19 13:50:00+00:00,1.071,-0.00013333333333333345,-1.111111111111112e-05
2020-12-19 14:00:00+00:00,1.075,0.0002666666666666669,-1.944444444444477e-05
2020-12-19 14:10:00+00:00,1.069,-0.00040000000000000034,-1.9444444444444154e-05
2020-12-19 14:20:00+00:00,1.071,0.00013333333333333345,-1.3888888888888593e-05
2020-12-19 14:30:00+00:00,1.069,-0.00013333333333333345,-1.944444444444477e-05
2020-12-19 14:40:00+00:00,1.071,0.00013333333333333345,-1.9444444444444767e-05
2020-12-19 14:50:00+00:00,1.07,-6.666666666665932e-05,-1.944444444444415e-05
2020-12-19 15:00:00+00:00,1.07,0.0,-1.3888888888889206e-05
2020-12-19 15:10:00+00:00,1.067,-0.00020000000000000757,-2.5000000000000326e-05
2020-12-19 15:20:00+00:00,1.066,-6.666666666665932e-05,-2.5000000000000326e-05
2020-12-19 15:30:00+00:00,1.067,6.666666666665932e-05,-2.222222222222224e-05
2020-12-19 15:40:00+00:00,1.069,0.00013333333333333345,-2.222222222222224e-05
2020-12-19 16:00:00+00:00,1.068,-6.666666666665932e-05,-1.9444444444444144e-05
2020-12-19 16:10:00+00:00,1.068,0.0,-2.777777777777779e-05
2020-12-19 16:20:00+00:00,1.067,-6.666666666667412e-05,-8.333333333333024e-06
2020-12-19 16:30:00+00:00,1.065,-0.00013333333333333345,-1.666666666666667e-05
2020-12-19 16:40:00+00:00,1.066,6.666666666667412e-05,-8.333333333333024e-06
2020-12-19 16:50:00+00:00,1.069,0.00019999999999999277,-1.1111111111111112e-05
2020-12-19 17:00:00+00:00,1.065,-0.0002666666666666669,-8.33333333333364e-06
2020-12-19 17:10:00+00:00,1.065,0.0,-1.38888888888892e-05
2020-12-19 17:20:00+00:00,1.067,0.00013333333333333345,-1.1111111111111112e-05
2020-12-19 17:30:00+00:00,1.066,-6.666666666665932e-05,-2.7777777777780795e-06
2020-12-19 17:40:00+00:00,1.195,0.0086,-1.1111111111111112e-05
2020-12-19 18:00:00+00:00,1.065,6.666666666665932e-05,-1.6666666666667145e-05
2020-12-19 18:10:00+00:00,1.066,6.666666666667412e-05,-8.333333333334111e-06
2020-12-19 18:20:00+00:00,1.065,-6.666666666667412e-05,-1.1111111111111584e-05
2020-12-19 18:30:00+00:00,1.066,6.666666666667412e-05,-5.555555555556023e-06
2020-12-19 18:40:00+00:00,1.067,6.666666666665932e-05,-5.555555555556023e-06
2020-12-19 18:50:00+00:00,1.067,0.0,-1.1111111111111584e-05
2020-12-19 19:00:00+00:00,1.065,-0.00013333333333333345,-1.1111111111111584e-05
2020-12-19 19:20:00+00:00,1.065,0.00013333333333333345,-2.777777777777935e-06
2020-12-19 19:30:00+00:00,1.063,-0.00013333333333333345,-8.333333333333495e-06
2020-12-19 19:50:00+00:00,1.063,-0.34753333333333336,-0.00036388888888888826
2020-12-19 23:00:00+00:00,6.359,-6.666666666668894e-05,-8.333333333334265e-06
2020-12-19 23:10:00+00:00,6.361,0.00013333333333331865,-5.555555555556793e-06
2020-12-19 23:40:00+00:00,6.279,-0.00520000000000002,-0.014722222222222225
2020-12-20 00:10:00+00:00,6.359,6.666666666662971e-05,-0.014711111111111112
2020-12-20 00:20:00+00:00,6.356,-0.00020000000000000757,-0.014711111111111114
2020-12-20 00:30:00+00:00,6.356,0.0,-0.01470277777777778
2020-12-20 00:40:00+00:00,1.066,-0.3526666666666667,-0.014711111111111114
2020-12-20 00:50:00+00:00,1.062,-0.0002666666666666669,-0.01471944444444445
2020-12-20 01:00:00+00:00,1.064,0.00013333333333333345,-0.014713888888888894
